timestamp,Unnamed: 0,timestamp.1,id,activity,phone,watch,label_walking,label_jogging,label_dribbling,label_playing_catch,label_kicking,label_stairs,label_sitting,label_drinking_from_cup,label_eating_soup,label_standing,label_clapping,label_eating_chips,label_brushing_teeth,label_eating_pasta,label_eating_sandwich,label_writing,label_typing,label_folding,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,cluster
1970-01-02 22:20:37.250,14,1970-01-02 22:20:37.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6137885823404012,4.768168485442823,7.4018046466905965,-0.4929953560953775,-0.0043860307972449775,-0.7509794170801447,0
1970-01-02 22:20:37.500,15,1970-01-02 22:20:37.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2214895825028016,4.277234245933906,7.370517763934102,-1.8800394862618328,-0.3910383139640169,-0.5518888193950258,0
1970-01-02 22:20:37.750,16,1970-01-02 22:20:37.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.749902482531964,2.053147733196936,9.79984815538753,-0.3571448446290695,-0.2783791719907366,0.4487495199167448,0
1970-01-02 22:20:38.000,17,1970-01-02 22:20:38.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.080145655271939,1.4090248299490649,9.384980977521382,1.5580294756202553,1.1710868632733058,0.1509568173817028,2
1970-01-02 22:20:38.250,18,1970-01-02 22:20:38.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4713168436332902,4.180862352940206,7.644979521901232,1.4519332480282297,0.8372387490460724,0.07071996767721114,0
1970-01-02 22:20:38.500,19,1970-01-02 22:20:38.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1148885152603971,5.244445542416359,6.495928077828848,0.9746304850815016,0.6061023567316947,0.09694885826852408,0
1970-01-02 22:20:38.750,20,1970-01-02 22:20:38.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.427217440080705,6.480623654861683,3.2597139176886936,1.4429348715631063,0.6059452011178147,0.4754657790827908,0
1970-01-02 22:20:39.000,21,1970-01-02 22:20:39.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4632986869871798,8.475959901742947,1.5743630277486536,0.571745472615538,0.7706629333269066,0.42562739734690747,0
1970-01-02 22:20:39.250,22,1970-01-02 22:20:39.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.068109647320394,8.278586727632762,-0.7258451074500152,0.4262361209960233,0.06422058342790837,-0.3028431790137478,0
1970-01-02 22:20:39.500,23,1970-01-02 22:20:39.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6845360210223823,9.568996887134462,-0.9937276169605876,-0.1298146071376045,-0.02352131091162349,0.2587126903059732,0
1970-01-02 22:20:39.750,24,1970-01-02 22:20:39.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18951760538287565,9.020795093761217,-1.5499119597013435,-0.18023468361465364,0.3225125694984612,0.22292717779363266,0
1970-01-02 22:20:40.000,25,1970-01-02 22:20:40.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6308524825652329,9.669885608772082,-1.6082995544874783,0.05467782006675306,-0.2121038522235621,0.05141715737010314,0
1970-01-02 22:20:40.250,26,1970-01-02 22:20:40.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3603695583543858,8.872537905951207,-1.0741215026249875,-0.12236049626723974,-0.4129605118189815,-0.009747231570317795,0
1970-01-02 22:20:40.500,27,1970-01-02 22:20:40.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3083710678086669,9.771461136764527,0.4876658433792784,-0.04686593546951759,0.21080961963926687,0.19861657590572826,0
1970-01-02 22:20:40.750,28,1970-01-02 22:20:40.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6648032347007736,8.905340740675289,-0.731697724991144,-0.12797631796117245,-0.19766023594912707,0.3549639975799865,0
1970-01-02 22:20:41.000,29,1970-01-02 22:20:41.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.286921671490893,9.698902773304553,-0.6852077843736345,-0.02599583240661716,-0.07839158099697817,0.1806766476155544,0
1970-01-02 22:20:41.250,30,1970-01-02 22:20:41.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8269084214359048,9.29460855052899,-0.4481234105378539,-0.179400113331737,-0.14160773272974142,0.055599298594496416,0
1970-01-02 22:20:41.500,31,1970-01-02 22:20:41.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067687609668539,9.938289915012513,0.7068175555937062,0.07228414000626604,-0.2462342539873049,0.06280083256937746,0
1970-01-02 22:20:41.750,32,1970-01-02 22:20:41.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8892794005061846,9.110631486630977,-1.0444555438553291,0.012056901416342351,-0.10241969306683746,0.20096895612179172,0
1970-01-02 22:20:42.000,33,1970-01-02 22:20:42.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5623638813732452,9.613576261421985,-1.3686417496634031,0.3630055810022012,-0.5716673908347806,-0.037301245529504284,0
1970-01-02 22:20:42.250,34,1970-01-02 22:20:42.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039047769322543,8.998552269721785,-1.1122066980944303,-0.3409602562414513,0.03818913204854912,0.0728194703361065,0
1970-01-02 22:20:42.500,35,1970-01-02 22:20:42.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3921179591298785,10.05999471460166,0.6641179002570838,-0.13206322849070498,-0.010482887904998434,-0.15780307313326464,0
1970-01-02 22:20:42.750,36,1970-01-02 22:20:42.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9080066896918462,8.819577831565102,-1.1847892840149663,0.06383253950940085,0.469661051104809,-0.08688145002709766,0
1970-01-02 22:20:43.000,37,1970-01-02 22:20:43.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6997897774369868,8.854347723119936,-1.1900890673980395,0.17565985687714875,0.1842398158382489,-0.06561572509924035,0
1970-01-02 22:20:43.250,38,1970-01-02 22:20:43.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7516758160226893,8.948663319922007,-1.0619719716589713,-0.2523688008166095,-0.4024975614629188,-0.04107402268104145,0
1970-01-02 22:20:43.500,39,1970-01-02 22:20:43.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3433860330636125,9.934506473593675,0.5314925683125364,-0.03775675180681829,-0.04735390327773853,-0.20133136009929792,0
1970-01-02 22:20:43.750,40,1970-01-02 22:20:43.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4307907288022583,9.02822602834736,-1.1329793867436109,0.014441561181528999,0.18944591693696292,0.0023512323165350013,0
1970-01-02 22:20:44.000,41,1970-01-02 22:20:44.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9186600474919968,9.559209179585627,-0.6263883292291788,-0.10164007420901887,0.06269446327112371,0.013345404668837069,0
1970-01-02 22:20:44.250,42,1970-01-02 22:20:44.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.762842183885421,9.173431434246352,-0.8038665402001164,-0.4609982330819983,0.04938118726008632,0.14293443525355626,0
1970-01-02 22:20:44.500,43,1970-01-02 22:20:44.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9008942950071224,9.759111357766765,-0.046052118455135904,0.3408050773644283,0.2401062634269839,-0.03542940886750368,0
1970-01-02 22:20:44.750,44,1970-01-02 22:20:44.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7203811102904387,9.059264343558512,-1.1952755347828372,0.3428774618791379,-0.13863247250168226,-0.10595662700725332,0
1970-01-02 22:20:45.000,45,1970-01-02 22:20:45.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586524849860122,9.683530361404586,-1.7471180872591652,0.6326798442084179,-0.18309361411571887,-0.07912807193200039,0
1970-01-02 22:20:45.250,46,1970-01-02 22:20:45.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4700078384118986,9.253203637950874,-1.7520131872175455,-0.17993764445646745,-0.6888971128215953,0.08781637307791859,0
1970-01-02 22:20:45.500,47,1970-01-02 22:20:45.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.560724395891109,9.924447913585688,-0.12163993242336013,-0.07653417711800799,-0.2389891559726797,-0.1868848227375844,0
1970-01-02 22:20:45.750,48,1970-01-02 22:20:45.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892878789328012,9.009789589541564,-1.85407771707254,0.016263614784165367,0.7147140717617423,0.03551652992199611,0
1970-01-02 22:20:46.000,49,1970-01-02 22:20:46.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4699074467911537,9.415613300907925,-2.2831981986819647,0.2577188238681654,0.1274193924234529,0.026716751925545054,0
1970-01-02 22:20:46.250,50,1970-01-02 22:20:46.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.594527174058941,9.06741896359694,-1.9500063396236544,-0.2809662705517629,-0.4385620187407365,0.14496163979658322,0
1970-01-02 22:20:46.500,51,1970-01-02 22:20:46.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5698832714976554,10.242071297523244,0.10236850765937633,-0.1544177056094027,-0.20264254425967715,-0.3071419317997162,0
1970-01-02 22:20:46.750,52,1970-01-02 22:20:46.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665119037867119,8.863220505250382,-1.6614167982558985,0.13066288170304474,0.693991368484038,-0.12996442617387008,0
1970-01-02 22:20:47.000,53,1970-01-02 22:20:47.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.715940888367263,9.305596678257093,-2.4973329126261428,0.3747756221780888,0.15553562770391882,-0.13934398541010426,0
1970-01-02 22:20:47.250,54,1970-01-02 22:20:47.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4024819515101747,8.933550433726545,-2.1199145878570027,-0.32135964479809964,-0.5098941945700555,0.01972916654380893,0
1970-01-02 22:20:47.500,55,1970-01-02 22:20:47.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819345139476552,10.122420126463627,-0.2214241740233862,-0.2256460578001006,-0.1118599055309218,-0.18783986222825624,0
1970-01-02 22:20:47.750,56,1970-01-02 22:20:47.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53634804809592,8.917790524394963,-1.7545555308330785,0.13831557346434215,0.6652973123818122,-0.015465135585109868,0
1970-01-02 22:20:48.000,57,1970-01-02 22:20:48.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7847232073497756,8.99798974554106,-1.6514589637806667,0.18444817051832668,0.6442427886083271,-0.035906653335002925,0
1970-01-02 22:20:48.250,58,1970-01-02 22:20:48.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0567174652328306,8.984497393924832,-2.239103809817179,-0.17288078098237042,-0.7378052937711792,-0.024855734626466112,0
1970-01-02 22:20:48.500,59,1970-01-02 22:20:48.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3219498911165357,9.981581666022752,-0.11820416915622055,-0.05169978613274028,-0.4591435597888853,-0.3517839146187919,0
1970-01-02 22:20:48.750,60,1970-01-02 22:20:48.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3754383785394384,8.74422640466158,-2.177909496007872,0.18917098669724547,0.9589583773781634,-0.14488720232354044,0
1970-01-02 22:20:49.000,61,1970-01-02 22:20:49.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392255581245485,8.912133891824515,-1.4220274591171491,0.024511490854917082,0.5277060334107257,-0.055324728442080064,0
1970-01-02 22:20:49.250,62,1970-01-02 22:20:49.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050043442508964635,9.292573121776122,-2.9486677823586254,-0.3114928929030992,-0.8760103900635634,-0.08386510112138901,0
1970-01-02 22:20:49.500,63,1970-01-02 22:20:49.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8832664589364776,9.762898946424226,-0.6732793950191183,0.1335220821262103,-0.7957595368343751,-0.17575644269562968,0
1970-01-02 22:20:49.750,64,1970-01-02 22:20:49.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5807124033139006,9.027771714997476,-1.7600872686765399,0.19496436000626435,0.9954826110064938,0.04363366412710122,0
1970-01-02 22:20:50.000,65,1970-01-02 22:20:50.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.421326741186547,8.696926702311295,-1.262352959486276,-0.07090072386018742,0.3237558507635755,0.034816590153956516,0
1970-01-02 22:20:50.250,66,1970-01-02 22:20:50.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5074809105289335,9.439239705751564,-2.639000928172063,-0.3459738763670128,-0.4950145320883834,-0.10286146595994763,0
1970-01-02 22:20:50.500,67,1970-01-02 22:20:50.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2631386420509507,9.715507170298702,-0.5365195198413071,0.03166298559510612,-0.3410939850649488,-0.11935358111291253,0
1970-01-02 22:20:50.750,68,1970-01-02 22:20:50.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3991610507745094,9.005358859350286,-1.6288030179412274,0.3033663844606141,0.7859713508513813,0.06466034002308957,0
1970-01-02 22:20:51.000,69,1970-01-02 22:20:51.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48824614775969,8.7298320543354,-1.570164601456704,-0.05294461340759832,0.2687164477222173,0.006073436874216388,0
1970-01-02 22:20:51.250,70,1970-01-02 22:20:51.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6461858495980894,9.322745418586306,-2.561620591515416,-0.3612846036923986,-0.3704255690620605,-0.02549458721267081,0
1970-01-02 22:20:51.500,71,1970-01-02 22:20:51.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1853650631544315,9.693146341820897,-0.8294045452036591,0.1588211901223015,-0.6605064899892858,-0.2603015284561609,0
1970-01-02 22:20:51.750,72,1970-01-02 22:20:51.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.534018824552496,9.38253296979899,-1.5156774733669307,0.18774272813497386,0.5109355935361259,0.03534848903243348,0
1970-01-02 22:20:52.000,73,1970-01-02 22:20:52.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412139275689288,8.535839978663027,-1.5916200819949666,-0.12808428512918887,0.2348275554215961,-0.01836911304956009,0
1970-01-02 22:20:52.250,74,1970-01-02 22:20:52.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1621994292723974,9.239576156103293,-2.6278178446914398,-0.3638306688423319,-0.7036041941669793,-0.03918763322002531,0
1970-01-02 22:20:52.500,75,1970-01-02 22:20:52.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.160828515807297,9.972095298726988,-0.06245191075913236,0.12328651397808399,-0.3897199900815069,-0.2800776063186483,0
1970-01-02 22:20:52.750,76,1970-01-02 22:20:52.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8124948562149108,8.828329089975643,-1.5190419046577657,0.2977480134187608,0.7895372035894963,-0.07438957771315458,0
1970-01-02 22:20:53.000,77,1970-01-02 22:20:53.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3537554950255712,8.729005170048431,-1.1916855180413988,-0.18608847581439614,0.9461208183567223,-0.13865036821357696,0
1970-01-02 22:20:53.250,78,1970-01-02 22:20:53.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05596095938626888,9.20807627165348,-2.458751494397538,-0.38783030189999856,-1.4001465066053234,-0.0571605551322327,0
1970-01-02 22:20:53.500,79,1970-01-02 22:20:53.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9939462899774776,9.861380908061466,-0.18472188672338466,-0.021454887259766464,-0.5527069282297334,-0.16493050433408754,0
1970-01-02 22:20:53.750,80,1970-01-02 22:20:53.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.859953266968208,9.381990730115565,-1.6061071974719023,0.16197255014598144,0.9622622087976036,0.036068955608578784,0
1970-01-02 22:20:54.000,81,1970-01-02 22:20:54.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1046905436917407,8.85559645828532,-1.4192335113632528,-0.0972203449338438,0.21629714078238493,0.14909185287876536,0
1970-01-02 22:20:54.250,82,1970-01-02 22:20:54.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7100571056092273,9.197007192739227,-2.4360771489669952,-0.32418631134408193,-0.9916412199596026,0.04792413610670487,0
1970-01-02 22:20:54.500,83,1970-01-02 22:20:54.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652857418024204,10.034908410922837,0.01440599603112469,0.013041365426073148,-0.14727436581641662,-0.11377244507661187,0
1970-01-02 22:20:54.750,84,1970-01-02 22:20:54.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6766539647416399,8.839585450632534,-1.6191196689512954,0.3125269796845137,0.8404375847850101,-0.09762896792762346,0
1970-01-02 22:20:55.000,85,1970-01-02 22:20:55.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1739283561953147,9.20365492001672,-1.4315199614218688,-0.2195288526351905,0.5147529693555783,-0.019662796393473,0
1970-01-02 22:20:55.250,86,1970-01-02 22:20:55.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1372628695348088,8.76990537385796,-2.031618989620976,-0.2419427222581151,-1.201927875487144,-0.004330863184121183,0
1970-01-02 22:20:55.500,87,1970-01-02 22:20:55.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8756080026442088,9.766930724987304,-0.4612190683416924,0.10978270125573993,-0.7731811876658896,-0.2943587196939435,0
1970-01-02 22:20:55.750,88,1970-01-02 22:20:55.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8770489146928104,8.930620144465461,-1.1468126056478538,0.06806769130998443,1.2893372181530256,-0.09302515876808988,0
1970-01-02 22:20:56.000,89,1970-01-02 22:20:56.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.927350953444364,9.02528273719864,-0.9293244042855422,-0.025102313888887427,0.37668451080115295,0.013795745286051264,0
1970-01-02 22:20:56.250,90,1970-01-02 22:20:56.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3699251132029997,8.828920672629351,-1.6838265461980684,-0.32005396100555017,-1.0130799906949093,0.12241563081935446,0
1970-01-02 22:20:56.500,91,1970-01-02 22:20:56.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.707413278147118,9.914464724825935,-0.38398554971721577,-0.09646124984482002,-0.4959694816129338,-0.208607394260188,0
1970-01-02 22:20:56.750,92,1970-01-02 22:20:56.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9208556041415098,8.953277517806232,-1.9114583622951082,0.07915503672397163,1.1307126356375672,-0.10248936445402376,0
1970-01-02 22:20:57.000,93,1970-01-02 22:20:57.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4877171776957343,9.191401214199995,-2.452382406911253,0.26464096019746675,0.3594616805732612,-0.1918127313343768,0
1970-01-02 22:20:57.250,94,1970-01-02 22:20:57.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4858972906363823,8.892515379403942,-1.5878281710066018,-0.3303554113217575,-0.7131241668915491,0.12988136626719626,0
1970-01-02 22:20:57.500,95,1970-01-02 22:20:57.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.355847313059644,9.99056703699168,-0.1162460564845087,-0.26133494292759296,-0.2501623042273567,-0.15642026157180014,0
1970-01-02 22:20:57.750,96,1970-01-02 22:20:57.750,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33258253411862704,8.650558943417284,-1.6864472431766608,0.07375786297867283,0.6974639539829384,-0.12135617711293165,0
1970-01-02 22:20:58.000,97,1970-01-02 22:20:58.000,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955236250687072,9.587001747625019,-1.9515359310268647,0.2788351411945412,-0.30719713043361097,-0.14873380878544695,0
1970-01-02 22:20:58.250,98,1970-01-02 22:20:58.250,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5457983218829083,8.909577388707289,-1.3875605712295809,-0.3615391228085249,-0.4219843063716098,0.10628036606055023,0
1970-01-02 22:20:58.500,99,1970-01-02 22:20:58.500,1621,walking,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.128896686980871,10.023500509789985,-0.0985277260801194,-0.31101442376163463,0.3507522959894459,-0.27208050738338563,0
