timestamp,id,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),phone,watch,activity,Gyroscope x (m/s^2),Gyroscope y (m/s^2),Gyroscope z (m/s^2),_merge
1970-02-01 11:37:20.500,1649.0,-0.1803133188,-7.91113072,5.690807999999999,0.0,1.0,D,-0.01966574078,0.029689133,-0.00586726318,both
1970-02-01 11:37:20.750,1649.0,-0.12237363386,-7.8522334,5.71379248,0.0,1.0,D,0.021878932799999997,-0.0188874054,0.0028682244,both
1970-02-01 11:37:21.000,1649.0,-0.17408838600000004,-7.9288478,5.700863640000001,0.0,1.0,D,-0.004966422399999999,-0.006530763479999998,9.891025999999998e-05,both
1970-02-01 11:37:21.250,1649.0,-0.14200608600000003,-7.871387,5.714749960000001,0.0,1.0,D,0.007174822660000001,0.00433322932,0.004148405799999999,both
1970-02-01 11:37:21.500,1649.0,-0.1257255158,-7.909694400000001,5.7171442,0.0,1.0,D,0.0012093416600000005,0.011150922366,0.01906210798,both
1970-02-01 11:37:21.750,1649.0,-0.22867619999999994,-7.877611999999999,5.828235080000001,0.0,1.0,D,0.0653358628,0.018180069400000002,-0.013107812899999998,both
1970-02-01 11:37:22.000,1649.0,-0.182228679,-7.74114242,5.8737249600000006,0.0,1.0,D,-0.003480219399999999,-0.009729859599999998,-0.0295128852,both
1970-02-01 11:37:22.250,1649.0,-0.331148022,-7.804349360000001,5.796631619999999,0.0,1.0,D,-0.0049688193999999995,0.1300347468,-0.008422139,both
1970-02-01 11:37:22.500,1649.0,-0.221972424,-7.880963599999999,5.8335024,0.0,1.0,D,0.013354421,-0.0323110694,0.00478676546,both
1970-02-01 11:37:22.750,1649.0,-0.2856581896,-7.88096398,5.75162072,0.0,1.0,D,-0.028620511748000003,0.040763834799999996,-0.0092729666,both
1970-02-01 11:37:23.000,1649.0,-0.2631527,-7.82541842,5.7860973399999995,0.0,1.0,D,0.0022698106000000008,-0.011222560987999999,0.029077724399999998,both
1970-02-01 11:37:23.250,1649.0,-0.28853123599999997,-7.8752178,5.776041640000001,0.0,1.0,D,-0.0030576823399999986,-0.006536143340000002,0.00905128538,both
1970-02-01 11:37:23.500,1649.0,-0.317261652,-7.87665412,5.6970329600000005,0.0,1.0,D,-0.014990401399999997,-0.005471997079999999,0.014804512220000001,both
1970-02-01 11:37:23.750,1649.0,-0.333063382,-7.93603052,5.69511764,0.0,1.0,D,-0.010302757999999999,0.0021981731560000006,0.00116891469,both
1970-02-01 11:37:24.000,1649.0,-0.33545759199999997,-7.9274112,5.688413880000001,0.0,1.0,D,-0.005613677099999999,-0.0016357135000000002,0.0009550094639999999,both
1970-02-01 11:37:24.250,1649.0,-0.29906572200000003,-7.92358052,5.662077600000001,0.0,1.0,D,-0.00689199472,-0.0046184539399999995,-0.0007494135600000001,both
1970-02-01 11:37:24.500,1649.0,-0.49586910399999995,-8.33346768,5.5198622,0.0,1.0,D,0.05403926694,-0.02933365382,0.08298116804,both
1970-02-01 11:37:24.750,1649.0,-2.2709302200000003,-8.04424848,6.56995886,0.0,1.0,D,1.58354594,-0.5082765439999999,1.9116140800000003,both
1970-02-01 11:37:25.000,1649.0,-0.6941089519999999,-0.8089707839999999,8.79082028,0.0,1.0,D,0.6250220539999999,-0.012714885999999991,0.673563346,both
1970-02-01 11:37:25.250,1649.0,-3.91574682,-3.60922902,8.0730387,0.0,1.0,D,-0.11448423399999999,0.223560926,-0.2915663314,both
1970-02-01 11:37:25.500,1649.0,-2.57786694,-2.2172402599999996,8.942134,0.0,1.0,D,-0.030755089000000003,-0.09324920119999999,-0.15798185180000002,both
1970-02-01 11:37:25.750,1649.0,-1.8620006200000003,-2.4499565999999993,8.53033126,0.0,1.0,D,-0.058452394,0.061852982599999995,-1.69324072,both
1970-02-01 11:37:26.000,1649.0,-0.12716204400000003,-6.2236974599999995,8.296657,0.0,1.0,D,-0.47774333680000003,-0.013143445700000003,-1.93675878,both
1970-02-01 11:37:26.250,1649.0,1.6708834200000002,-6.51722642,7.9791859,0.0,1.0,D,-0.207170502,-0.07194876080000001,-0.34674304,both
1970-02-01 11:37:26.500,1649.0,1.3696929,-5.729534060000001,7.82499934,0.0,1.0,D,0.026762158300000005,0.0196643548,0.06572708208,both
1970-02-01 11:37:26.750,1649.0,1.32468188,-5.768320279999999,7.737850399999999,0.0,1.0,D,-0.0403471563,-0.0325321106,0.0314245018,both
1970-02-01 11:37:27.000,1649.0,1.2868534600000001,-5.92442228,7.75077912,0.0,1.0,D,-0.0051934302000000016,-0.045954441400000004,0.039946618,both
1970-02-01 11:37:27.250,1649.0,1.25189814,-5.820513780000001,7.67991084,0.0,1.0,D,-0.039287751999999995,0.0009134642200000004,0.016939568448000004,both
1970-02-01 11:37:27.500,1649.0,1.2882900199999998,-5.99002328,7.613351920000001,0.0,1.0,D,-0.04610544478,0.007305050884,0.009056611740000001,both
1970-02-01 11:37:27.750,1649.0,1.23370222,-6.023542000000001,7.552060299999999,0.0,1.0,D,0.0037476537199999994,-0.006331186219999998,-0.0015951801200000005,both
1970-02-01 11:37:28.000,1649.0,1.24854624,-6.035034200000001,7.594198459999999,0.0,1.0,D,-0.002857305448,0.00048629329999999983,-0.0009558084,both
1970-02-01 11:37:28.250,1649.0,1.2973880000000002,-6.00151532,7.53769524,0.0,1.0,D,-0.0083990774,0.007089334572,0.004158579464,both
1970-02-01 11:37:28.500,1649.0,1.27105176,-6.089622199999999,7.53961044,0.0,1.0,D,-0.011383415599999998,0.00580995214,-0.0190634402,both
1970-02-01 11:37:28.750,1649.0,1.20928134,-6.1207465999999995,7.467305540000001,0.0,1.0,D,0.0005452016000000004,-0.018692620599999998,0.0269571561,both
1970-02-01 11:37:29.000,1649.0,1.3926772,-5.98571376,7.595634820000001,0.0,1.0,D,0.02376445152,-0.0014375743400000002,0.00416225452,both
1970-02-01 11:37:29.250,1649.0,1.236575228,-6.05035708,7.59611372,0.0,1.0,D,0.015244199859999998,0.0190167278,-0.0094740358,both
1970-02-01 11:37:29.500,1649.0,1.251419308,-6.02019024,7.582227399999999,0.0,1.0,D,0.034852523600000004,-0.0080360879,0.021415011,both
1970-02-01 11:37:29.750,1649.0,1.2155062600000002,-5.9790100200000005,7.6554898,0.0,1.0,D,-0.011166900200000001,-0.0016445017999999992,0.0203497466,both
1970-02-01 11:37:30.000,1649.0,1.2394483,-5.974700319999999,7.616703799999999,0.0,1.0,D,0.013757890319999999,-0.010381268059999999,0.00820679756,both
1970-02-01 11:37:30.250,1649.0,1.23274454,-5.9842771599999995,7.585100339999999,0.0,1.0,D,0.0011877698999999994,0.0036802222400000003,0.000536893292,both
1970-02-01 11:37:30.500,1649.0,1.24806742,-5.9292106,7.7057682,0.0,1.0,D,0.022490714640000003,0.00474399552,-0.00031425298799999995,both
1970-02-01 11:37:30.750,1649.0,1.2116755199999998,-5.9172394399999995,7.661235980000001,0.0,1.0,D,0.007576426399999998,-0.0018610171339999994,0.00522538856,both
1970-02-01 11:37:31.000,1649.0,1.26147492,-5.90574744,7.66027848,0.0,1.0,D,-0.0009460079600000004,-0.005270022914,-0.0009529855611999999,both
1970-02-01 11:37:31.250,1649.0,1.2624326200000002,-5.939745,7.66410902,0.0,1.0,D,-0.009894442199999999,-0.001009071692,-0.00500088396,both
1970-02-01 11:37:31.500,1649.0,1.24758858,-5.93639316,7.62915368,0.0,1.0,D,0.0007577756599999999,-0.0037790787800000003,0.007356396798800001,both
1970-02-01 11:37:31.750,1649.0,1.2485462600000001,-5.92011252,7.69188194,0.0,1.0,D,0.0018224009600000003,-0.00441871674,0.00394787008,both
1970-02-01 11:37:32.000,1649.0,1.2913226666666668,-5.971986833333333,7.614708666666666,0.0,1.0,D,-0.027898476255,-0.028919798083333337,0.009877842,both
1970-02-01 11:37:32.250,1649.0,1.34527204,-6.02402092,7.59802906,0.0,1.0,D,-0.074450533,0.0437312354,-0.014587730799999999,both
1970-02-01 11:37:32.500,1649.0,1.145116746,-6.345801660000001,7.284388659999999,0.0,1.0,D,-0.08339971199999999,-0.0242332214,0.042723974,both
1970-02-01 11:37:32.750,1649.0,1.34479316,-6.245724040000001,7.37680484,0.0,1.0,D,0.0052264531259999985,-0.017417872799999998,0.029303559600000008,both
1970-02-01 11:37:33.000,1649.0,1.1757625,-6.376447499999999,7.33370912,0.0,1.0,D,-0.009048089,0.01304869042,-0.0231074502,both
1970-02-01 11:37:33.250,1649.0,1.261474966,-6.281158360000001,7.440490539999999,0.0,1.0,D,0.03526824172,0.0109189608,-0.0043593292,both
1970-02-01 11:37:33.500,1649.0,1.1781567199999998,-6.37548984,7.28726164,0.0,1.0,D,0.013536848200000002,0.015606124199999998,-0.01458586654,both
1970-02-01 11:37:33.750,1649.0,1.20592946,-6.16958848,7.51662604,0.0,1.0,D,0.0599819518,0.023701707300000003,0.0060804762299999995,both
1970-02-01 11:37:34.000,1649.0,1.13027266,-6.0757356399999995,7.461559460000001,0.0,1.0,D,0.0729780702,-0.0142218128,0.011406851311,both
1970-02-01 11:37:34.250,1649.0,1.17480484,-5.939266280000001,7.659320599999999,0.0,1.0,D,0.005435352079999999,-0.00293320564,0.00480460881,both
1970-02-01 11:37:34.500,1649.0,1.20114104,-5.9895444,7.606648219999999,0.0,1.0,D,0.00372762668,-0.002296177422,0.0129022164,both
1970-02-01 11:37:34.750,1649.0,1.14080716,-5.98331956,7.5841426400000005,0.0,1.0,D,-0.0022374280400000003,-0.007196074279999999,0.009706210099999998,both
1970-02-01 11:37:35.000,1649.0,1.19012772,-5.975179160000001,7.60329628,0.0,1.0,D,0.01565965344,-0.00485201328,-0.004355600039999999,both
1970-02-01 11:37:35.250,1649.0,1.23705408,-5.94884292,7.61766162,0.0,1.0,D,0.0058582090000000005,-0.003787387940000002,0.0026756245000000003,both
1970-02-01 11:37:35.500,1649.0,1.18677586,-5.98236192,7.64495536,0.0,1.0,D,0.00904995366,-0.00421605016,0.00012090751999999997,both
1970-02-01 11:37:35.750,1649.0,1.19826802,-5.95889868,7.620055740000001,0.0,1.0,D,-0.0007504788000000001,-0.0005941511840000001,0.004808071182000001,both
1970-02-01 11:37:36.000,1649.0,1.19204308,-5.98236176,7.627717240000001,0.0,1.0,D,0.0015976303340000009,-0.0076219671,0.00480594056,both
1970-02-01 11:37:36.250,1649.0,1.2337022000000002,-5.943096880000001,7.668418720000001,0.0,1.0,D,0.0028759478000000005,-0.00016511599999999958,0.0035276232159999997,both
1970-02-01 11:37:36.500,1649.0,1.21263322,-5.9651236,7.621971059999998,0.0,1.0,D,0.0047949153999999996,-0.0020817397000000002,-0.003717027272,both
1970-02-01 11:37:36.750,1649.0,1.2389694599999999,-5.94740644,7.670333959999999,0.0,1.0,D,-0.004792092279999999,0.002605636754,-0.000308394046,both
1970-02-01 11:37:37.000,1649.0,1.2442367,-5.92346444,7.644476620000001,0.0,1.0,D,-0.001808712519999999,0.002606116112,0.0003304450380000001,both
1970-02-01 11:37:37.250,1649.0,1.2356175600000001,-5.9588985999999995,7.6143096,0.0,1.0,D,-0.0011691275,0.0006889598200000001,0.0016085493880000003,both
1970-02-01 11:37:37.500,1649.0,1.22364658,-5.943575839999999,7.627238520000001,0.0,1.0,D,0.0020234700000000003,0.00026072340800000003,0.003101517418,both
1970-02-01 11:37:37.750,1649.0,1.2322657,-5.945491199999999,7.652138120000001,0.0,1.0,D,0.00031425298,0.001535844948,0.001399491206,both
1970-02-01 11:37:38.000,1649.0,1.22699844,-5.972306080000001,7.61000006,0.0,1.0,D,-0.001177596400000001,0.00047031422000000015,0.0016128102659999997,both
1970-02-01 11:37:38.250,1649.0,1.2293926599999998,-5.95698328,7.642561359999999,0.0,1.0,D,0.008407866,-0.004217914575999999,0.00310524576,both
1970-02-01 11:37:38.500,1649.0,1.2322657000000001,-6.00055788,7.634420940000001,0.0,1.0,D,0.022256302644,0.000895354684,0.006301039242,both
1970-02-01 11:37:38.750,1649.0,0.9564536520000001,-5.687874980000001,7.9480615,0.0,1.0,D,0.41853812799999995,0.07972705499999999,0.2672889552,both
1970-02-01 11:37:39.000,1649.0,0.373226118,-4.79914736,8.441266899999999,0.0,1.0,D,0.26002679,0.15216503680000001,0.200390354,both
1970-02-01 11:37:39.250,1649.0,-0.072574242,-4.48023972,8.996721399999998,0.0,1.0,D,0.425774904,0.0927188048,0.33120822800000005,both
1970-02-01 11:37:39.500,1649.0,-0.360836122,-3.33629014,8.7539494,0.0,1.0,D,-0.36230948,0.06459470340000001,-0.27726994688,both
1970-02-01 11:37:39.750,1649.0,-0.15110405926,-5.164502420000001,8.4838834,0.0,1.0,D,-0.12091912,-0.0214777004,-0.13239463440000002,both
1970-02-01 11:37:40.000,1649.0,0.10268132600000002,-4.348558560000001,8.27415152,0.0,1.0,D,0.24404143399999997,-0.1833972586,-0.1747925808,both
1970-02-01 11:37:40.250,1649.0,0.7151181020000001,-4.48167636,8.94883766,0.0,1.0,D,0.030135372,-0.0800672452,-0.0060542698,both
1970-02-01 11:37:40.500,1649.0,0.673937838,-4.38590814,8.7606534,0.0,1.0,D,-0.058496066,-0.0099738047,-0.012871323773999998,both
1970-02-01 11:37:40.750,1649.0,0.733314046,-4.39117544,8.701277000000001,0.0,1.0,D,-0.02035981358,-0.010187017270000001,0.0003380616399999998,both
1970-02-01 11:37:41.000,1649.0,0.783113442,-4.496041459999999,8.861688599999999,0.0,1.0,D,0.1266458246,0.07801623719999999,0.0768244742,both
1970-02-01 11:37:41.250,1649.0,0.28559833800000006,-3.91903882,8.975652400000001,0.0,1.0,D,0.309658252,0.10059984339999999,0.20827810200000002,both
1970-02-01 11:37:41.500,1649.0,0.068683664,-2.9580063,8.956019799999998,0.0,1.0,D,-0.15330566400000004,0.021557224652,-0.098518054,both
1970-02-01 11:37:41.750,1649.0,0.1639728898,-4.04641028,9.1370218,0.0,1.0,D,-0.054236074,-0.009122392400000002,-0.03289776314000001,both
1970-02-01 11:37:42.000,1649.0,0.489584316,-4.00475116,8.431211200000002,0.0,1.0,D,-0.3015872832,-0.26691425679999997,-0.197163026,both
1970-02-01 11:37:42.250,1649.0,0.809928494,-4.56355784,8.9062208,0.0,1.0,D,-0.022913308000000004,-0.01870710988,-0.0005155886000000005,both
1970-02-01 11:37:42.500,1649.0,1.0483909679999999,-4.57552894,8.6490834,0.0,1.0,D,-0.023340690400000003,-0.0014506241200000001,0.0063027434,both
1970-02-01 11:37:42.750,1649.0,0.9698611679999999,-4.6267648800000005,8.5590616,0.0,1.0,D,0.01287744868,0.0011054781399999999,0.010564227586,both
1970-02-01 11:37:43.000,1649.0,0.944003796,-4.5305178,8.6280147,0.0,1.0,D,0.0049927882000000015,-0.0027305391,0.006090862666,both
1970-02-01 11:37:43.250,1649.0,0.962678568,-4.56978274,8.5882709,0.0,1.0,D,-0.0028927255999999985,-0.00017550229999999995,0.0048136635,both
1970-02-01 11:37:43.500,1649.0,0.96028438,-4.5506292,8.6035936,0.0,1.0,D,-0.00907136614,0.0028071316199999997,0.0018310297559999997,both
1970-02-01 11:37:43.750,1649.0,0.948792228,-4.5918094,8.5724691,0.0,1.0,D,-0.01610253692,0.0019544939400000004,-0.0011512845439999998,both
1970-02-01 11:37:44.000,1649.0,0.9358635339999999,-4.662677959999999,8.549963700000001,0.0,1.0,D,-0.01141537404,0.0006761765599999998,0.00417503751,both
1970-02-01 11:37:44.250,1649.0,0.9310751179999999,-4.6832679200000005,8.537992599999999,0.0,1.0,D,-0.0129062112,0.0064291371,-8.655272000000006e-05,both
1970-02-01 11:37:44.500,1649.0,0.933948168,-4.647833759999999,8.549006,0.0,1.0,D,0.006694654600000002,0.0013158678780000003,0.0016178704799999996,both
1970-02-01 11:37:44.750,1649.0,0.9339481679999999,-4.66459318,8.5355985,0.0,1.0,D,0.005627046500000001,-0.001455310934,0.00289746599,both
1970-02-01 11:37:45.000,1649.0,0.948313368,-4.66555078,8.5303312,0.0,1.0,D,-0.0011912320000000002,-0.0023078955199999996,0.00140641537,both
1970-02-01 11:37:45.250,1649.0,0.918625276,-4.669860460000001,8.5341622,0.0,1.0,D,-0.00289421664,0.0002495382,0.002896986612,both
1970-02-01 11:37:45.500,1649.0,0.940651924,-4.65310094,8.5423021,0.0,1.0,D,0.0007286408000000004,-0.0029457223999999997,0.0050269827,both
1970-02-01 11:37:45.750,1649.0,0.935863524,-4.7153504,8.505431399999999,0.0,1.0,D,-0.030379104499999997,0.0004618453600000001,-0.001789644268,both
1970-02-01 11:37:46.000,1649.0,0.9243713440000001,-4.76323452,8.471433999999999,0.0,1.0,D,-0.017812019800000002,-0.0033750240799999996,0.00034248260000000017,both
1970-02-01 11:37:46.250,1649.0,0.9669881480000001,-4.793401380000001,8.4484498,0.0,1.0,D,-0.0129110048,-0.00507891452,-0.0007231547000000001,both
1970-02-01 11:37:46.500,1649.0,0.9775226340000002,-4.82165292,8.437436,0.0,1.0,D,-0.013973073400000003,0.00024953818000000036,0.0016189356519999997,both
1970-02-01 11:37:46.750,1649.0,0.959326702,-4.855650580000001,8.4125364,0.0,1.0,D,-0.0077945401399999985,-0.00102877916,-8.548745199999999e-05,both
1970-02-01 11:37:47.000,1649.0,0.962678588,-4.86857926,8.4187612,0.0,1.0,D,-0.008224640084000001,-0.0014575480799999998,0.00012942964399999994,both
1970-02-01 11:37:47.250,1649.0,0.9669881420000002,-4.90209806,8.387158,0.0,1.0,D,-0.004815793944,-0.0012444951800000001,0.0005555354200000002,both
1970-02-01 11:37:47.500,1649.0,0.9961973800000001,-4.91406912,8.407269,0.0,1.0,D,0.00029470539999999995,-0.00167251848,0.002687342606,both
1970-02-01 11:37:47.750,1649.0,0.971776528,-4.89778848,8.3737506,0.0,1.0,D,0.00519422946,-0.003377420858,0.003113768006,both
1970-02-01 11:37:48.000,1649.0,0.9952397080000001,-4.884380999999999,8.4101423,0.0,1.0,D,0.0030632212039999997,-0.00231231624,0.00396629905,both
1970-02-01 11:37:48.250,1649.0,0.994760866,-4.89587314,8.408227,0.0,1.0,D,-0.004180896679999999,-0.00188631696,0.00354040637,both
1970-02-01 11:37:48.500,1649.0,0.9918878260000001,-4.90353462,8.416846199999998,0.0,1.0,D,0.002849848804,-0.0020993699200000005,0.001622930408,both
1970-02-01 11:37:48.750,1649.0,1.0019434600000001,-4.929392,8.386679,0.0,1.0,D,-0.0020503676560000004,0.00024421184000000004,0.00290124769,both
1970-02-01 11:37:49.000,1649.0,1.010562588,-4.9001826799999995,8.4010446,0.0,1.0,D,0.0005062670400000005,-0.00039494673999999983,0.0005576660080000001,both
1970-02-01 11:37:49.250,1649.0,0.9794379879999999,-4.91071716,8.415409599999998,0.0,1.0,D,0.0005062669799999999,0.00130947626,0.002049036158,both
1970-02-01 11:37:49.500,1649.0,0.999549268,-4.88102906,8.3689622,0.0,1.0,D,0.00306290158,-0.0027385286000000003,0.00226208905,both
1970-02-01 11:37:49.750,1649.0,1.00529534,-4.89012708,8.410142500000001,0.0,1.0,D,0.0024216124399999996,-0.00188791482,0.00439368322,both
1970-02-01 11:37:50.000,1649.0,1.012956786,-4.91167482,8.3938616,0.0,1.0,D,-0.006526609040000001,0.0038645128399999997,0.0007717840800000002,both
1970-02-01 11:37:50.250,1649.0,1.050306348,-4.904013439999999,8.420676799999999,0.0,1.0,D,-0.02391023284,-0.00238028,-0.025060452500000004,both
1970-02-01 11:37:50.500,1649.0,0.9813533379999999,-5.022765819999999,8.319162360000002,0.0,1.0,D,-0.0182959162,-0.0075101141319999995,-0.0061652181399999995,both
1970-02-01 11:37:50.750,1649.0,1.0388141780000002,-4.93465916,8.3076706,0.0,1.0,D,0.0260190836,-0.0055926382000000005,0.0145009124,both
1970-02-01 11:37:51.000,1649.0,1.0728118400000002,-4.949982060000001,8.350766,0.0,1.0,D,-0.0021038967000000007,-0.0019707389200000003,-0.001265001558,both
1970-02-01 11:37:51.250,1649.0,1.0527005480000002,-4.96243196,8.4000865,0.0,1.0,D,0.0010918960599999997,-0.00047936893999999986,0.00022636877999999988,both
1970-02-01 11:37:51.500,1649.0,1.0503063480000001,-4.9605165200000005,8.3665676,0.0,1.0,D,0.01238369912,-0.00367516244,-0.00233026606,both
1970-02-01 11:37:51.750,1649.0,1.05988314,-4.9217305,8.3948192,0.0,1.0,D,0.0055654206,0.00015941684799999963,-0.0010516823380000001,both
1970-02-01 11:37:52.000,1649.0,1.05557354,-4.9399264,8.3895522,0.0,1.0,D,-0.0012546152000000002,-0.00048123313999999995,0.00022770024,both
1970-02-01 11:37:52.250,1649.0,1.0723329599999998,-4.919336299999999,8.380933,0.0,1.0,D,0.006202235669999999,-0.0013334447200000002,1.4647379999999966e-05,both
1970-02-01 11:37:52.500,1649.0,1.0426448599999998,-4.9447148400000005,8.380933200000001,0.0,1.0,D,0.00108896648,-0.0011203918659999999,1.4647440000000069e-05,both
1970-02-01 11:37:52.750,1649.0,1.0512639799999999,-4.912153699999999,8.3967347,0.0,1.0,D,-0.00274598544,0.0016492956399999999,1.464740000000006e-05,both
1970-02-01 11:37:53.000,1649.0,1.0489296399999999,-4.93178614,8.398111400000001,0.0,1.0,D,0.007691049,-0.0006962035459999997,-0.0016882842800000001,both
1970-02-01 11:37:53.250,1649.0,1.05715972,-4.94543302,8.4267522,0.0,1.0,D,0.0002335591599999999,0.00036858150400000003,1.651163800000001e-05,both
